"ReachID";"X";"Y";"MonitoringProgram";"Watershed";"currentms";"tempmaxC";"orgmicropollTU";"saprowqclass";"shade";"Lit_Inp";"C_P";"C_N";"Occurrence.Chironomidae";"Occurrence.Simuliidae";"Occurrence.Limoniidae";"Occurrence.Baetisrhodani";"Occurrence.Baetisalpinus";"Occurrence.Empididae";"Occurrence.Ceratopogonidae";"Occurrence.Elmidae";"Occurrence.Nemouramortoni";"Occurrence.Baetismuticus";"Occurrence.Drususdiscolor";"Occurrence.Protonemuralateralis";"Occurrence.Athericidae";"Occurrence.Gammaridae";"Occurrence.Rhyacophilatristis";"Occurrence.Planariidae";"Occurrence.Leuctrabraueri";"Occurrence.Nemouraminima";"Occurrence.Hydraenidae";"Occurrence.Ecdyonurushelveticus";"Occurrence.Sericostoma";"Occurrence.Habroleptoidesconfusa";"Occurrence.Scirtidae";"Occurrence.Brachypterarisi";"Occurrence.Sphaeriidae";"Occurrence.Blephariceridae";"Occurrence.Odontocerumalbicorne";"Occurrence.Leuctranigra";"Occurrence.Tipulidae";"Occurrence.Drususannulatus";"Occurrence.Dixidae";"Occurrence.Drususbiguttatus";"Occurrence.Metanoeaflavipennis";"Occurrence.Ecdyonurusvenosus";"Occurrence.Habrophlebialauta";"Occurrence.Stratiomyidae";"Occurrence.Potamophylaxcingulatus";"Occurrence.Protonemuraintricata";"Occurrence.Centroptilumluteolum";"Occurrence.Hydropsychesiltalai";"Occurrence.Epeorusassimilis";"Occurrence.Baetislutheri";"Occurrence.Rhithrogenapicteti";"Occurrence.Dugesiidae";"Occurrence.Paraleptophlebiasubmarginata";"Occurrence.Dytiscidae";"Occurrence.Lymnaeidae";"Occurrence.Habroleptoidesauberti";"Occurrence.Isoperlagrammatica";"Occurrence.Capnioneuranemuroides";"Occurrence.Melampophylaxmucoreus";"Occurrence.Ecclisopteryxmadida";"Occurrence.Nemouraflexuosa";"Occurrence.Chaetopteryxvillosa";"Occurrence.Ephemeradanica";"Occurrence.Erpobdellidae";"Occurrence.Allogamusauricollis";"Occurrence.Serratellaignita";"Occurrence.Hydroptila";"Occurrence.Glossiphoniidae";"Occurrence.Ecdyonurustorrentis";"Occurrence.Rhithrogenasemicolorata";"Occurrence.Gyrinidae";"Occurrence.Caenismacrura";"Occurrence.Torleyamajor";"Occurrence.Psychomyiapusilla";"Occurrence.Hydropsycheincognita";"Occurrence.Protonemurameyeri";"Occurrence.Baetisvardarensis";"Occurrence.Caenisluctuosa";"Occurrence.Hydropsycheangustipennis";"Occurrence.Gomphidae";"Occurrence.Besdolusimhoffi";"Occurrence.Cheumatopsychelepida";"Occurrence.Micrasemasetiferum";"Occurrence.Nemouraavicularis";"Occurrence.Ithytrichia";"Occurrence.Leuctramajor";"Occurrence.Philopotamusludificatus";"Occurrence.Metanoearhaetica";"Occurrence.Rhithrogenaputhzi";"Occurrence.Epeorusalpicola";"Occurrence.Protonemuranimborum";"Occurrence.Chloroperlasusemicheli";"Occurrence.Leuctrahippopus";"Occurrence.Hydropsychetenuis";"Occurrence.Amphinemurasulcicollis";"Occurrence.Cryptothrixnebulicola";"Occurrence.Isoperlarivulorum";"Occurrence.Rhyacophilapraemorsa";"Occurrence.Rhyacophilapubescens";"Occurrence.Cordulegastridae";"Occurrence.Electrogenaujhelyii";"Occurrence.Siphonoperlatorrentium";"Occurrence.Sialidae";"Occurrence.Nemouramarginata";"Occurrence.Rhithrogenaloyolaea";"Occurrence.Protonemurabrevistyla";"Occurrence.Rhyacophilaintermedia";"Occurrence.Rhithrogenaalpestris";"Occurrence.Ecdyonuruspicteti";"Occurrence.Drususmelanchaetes";"Occurrence.Rhithrogenadegrangei";"Occurrence.Leuctraschmidi";"Occurrence.Dictyogenusalpinus";"Occurrence.Drususmuelleri";"Occurrence.Rhyacophilaglareosa";"Occurrence.Drususnigrescens";"Occurrence.Hydropsycheinstabilis";"Occurrence.Melampophylaxmelampus";"Occurrence.Tinodesunicolor";"Occurrence.Potamopyrgusantipodarum";"Occurrence.Rhyacophilahirticornis";"Occurrence.Thaumaleidae";"Occurrence.Rhithrogenagrischuna";"Occurrence.Rhyacophilarectispina";"Occurrence.Drususalpinus";"Occurrence.Isoperlacarbonaria";"Occurrence.Catagapetusnigrans";"Occurrence.Leuctraarmata"
"R14K116P0GERh";503219;116000;"Other programs";"RhoneLeman";0.407330703924342;20.239533115955;-0.506765595008359;2;0.6;548.431305010329;0.0367866779364377;3.05182671036085;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R17K54P0GERh";507594;121525;"Other programs";"RhoneLeman";0.258177654291007;17.6088025517794;-0.664755378294093;2;0.6;468.211870200082;0.0457916331382639;3.71674040058239;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R106K175P0GERh";492589;119305;"Other programs";"RhoneLeman";0.262335102388148;18.6938219582817;-0.427996980141391;1;0.5790474;422.682137458976;0.024148327241659;2.09191435485667;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R135K63P0GERh";496099;117410;"Other programs";"RhoneLeman";0.307343457532135;15.950436478954;-0.247119583379549;1;0.6;610.777547365627;0.00347168812444113;0.566580582632538;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R106K94P0GERh";492114;118010;"Other programs";"RhoneLeman";0.390885584978922;18.9185171684418;-0.435193101588373;1;0.5923074;565.196712736685;0.02310288451453;2.01575484034523;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;1;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R125K520P0GERh";493299;117420;"Other programs";"RhoneLeman";0.238022727207213;17.3094713908578;-0.52581577591406;1;0.6;594.681735482728;0.0343382716937331;2.8515602440569;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R131K32P0GERh";496404;118665;"Other programs";"RhoneLeman";0.230623386487807;15.5545640339935;-0.424439960218865;1;0.6;512.979752078375;0.00355517988293833;0.575516380101809;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R147K61P0GERh";501484;125735;"Other programs";"RhoneLeman";0.211126338347159;16.6634031799864;-0.78603006042881;2;0.598083;416.265967747345;0.0374851081152153;3.1839412541931;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R145K228P0GERh";498429;129765;"Other programs";"RhoneLeman";0.123802352309899;17.2317365386389;-0.823746958425381;2;0.4761288;456.90526885064;0.0515204079115181;4.21697524637926;1;1;1;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;1;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R153K207P0GERh";498424;126950;"Other programs";"RhoneLeman";0.194238103138438;15.6510769304567;-1.11439551241003;2;0.6;475.132451714317;0.0356855801950317;3.07841426624255;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R145K515P0GERh";499339;131220;"Other programs";"RhoneLeman";0.0604648354356144;17.1447758819715;-0.821645519525552;2;0.5063694;475.780963350735;0.0522963139272169;4.27351644044713;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;1;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R145K110P0GERh";498799;127240;"Other programs";"RhoneLeman";0.143643445439344;17.9162553286457;-0.876673649303399;2;0.5810124;346.990455371994;0.0446974631534245;3.71760385708639;1;0;1;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R145K99P0GERh";500939;126060;"Other programs";"RhoneLeman";0.165265935417137;18.920263447446;-0.859505551812716;2;0.5980518;400.60989303756;0.0361971367217032;3.35586590793148;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R145K316P0GERh";498459;129300;"Other programs";"RhoneLeman";0.136149566110069;17.5500615499406;-0.807818059942178;2;0.598077;502.776360534916;0.0490999673558203;4.03112686803667;1;0;1;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;0;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R137K1900P0GERh";499299;122875;"Other programs";"RhoneLeman";0.288803510979802;17.7880864135122;-0.713417405224316;1;0.6;515.588478410648;0.0168078174602651;1.59337322879106;1;0;1;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;1;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R158K175P0GERh";499224;126785;"Other programs";"RhoneLeman";0.197173041527661;17.7215571565062;-0.999529209252694;2;0.5789136;471.228561038618;0.0307544556836288;3.67330868842524;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R137K53P0GERh";500344;122555;"Other programs";"RhoneLeman";0.234317163463992;18.9564150446847;-0.567096877376235;1;0.6;461.967233730221;0.0253027653946699;2.22365223214838;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R158K197P0GERh";499849;128550;"Other programs";"RhoneLeman";0.206779004395143;17.4791852106406;-0.929983656790386;2;0.558228;462.4040144578;0.0331159530648744;3.85018166056387;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R140K101P0GERh";499039;123195;"Other programs";"RhoneLeman";0.230894539428057;17.778563709998;-0.533181783373186;2;0.5713374;584.199429134566;0.0398864666712073;3.31676199352956;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R141K50P0GERh";499940;123275;"Other programs";"RhoneLeman";0.109503622599206;12.6195170547738;-0.862309605236478;1;0.6;553.669565463225;0.00347168812444113;0.566580582632538;1;0;1;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R168K29P0GERh";501954;127765;"Other programs";"RhoneLeman";0.277172254437979;17.8726515795895;-0.574372957441092;1;0.5459808;428.956005721964;0.0247158616403375;2.19900514067571;1;0;0;1;0;0;1;1;NA;0;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;1;NA;NA;0;NA;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA
"R175K215P0GERh";505489;134340;"Other programs";"RhoneLeman";0.231686739864347;16.3990571183452;-0.59418114123721;2;0.551613;475.689962263289;0.0564337067261192;4.54421363385758;1;1;0;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;1;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;1;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"R171K327P0GERh";505079;133380;"Other programs";"RhoneLeman";0.214973718935094;16.9400613443237;-0.736761725714144;2;0.6;567.599716637721;0.0408946301456205;3.40299386030021;1;0;1;1;0;0;1;1;NA;1;NA;NA;0;1;0;0;NA;NA;1;NA;0;0;0;0;0;NA;0;NA;0;0;NA;NA;NA;NA;NA;0;0;NA;NA;0;NA;NA;0;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA
"722083Ti";722213;84000;"BDM";"Ticino";0.426511023583495;10.0884928309321;-4;1;0.6;518.349177769182;0.00455218465905683;0.682221915062963;1;0;1;1;1;0;1;1;1;1;0;1;0;NA;0;0;1;1;1;1;1;1;1;NA;NA;0;1;1;0;NA;1;1;0;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;1;NA;NA;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1;0;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1
"722107Ti";722926;107000;"BDM";"Ticino";0.482115796495725;8.16720264611463;-4;1;0.5519232;648.773073468698;0.00376417318270076;0.597884118340002;1;0;1;1;1;0;1;0;1;1;0;1;0;NA;0;0;1;1;1;1;1;0;1;NA;NA;0;1;1;0;NA;1;1;1;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;1;NA;NA;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1
"710099Ti";710023;99423;"BDM";"Ticino";0.613228635157941;11.5878406162943;-4;1;0.6;502.300575754546;0.00372698153284028;0.593903641024837;1;0;1;1;1;0;0;0;1;0;0;1;0;NA;0;0;1;1;1;1;0;0;0;NA;NA;0;0;1;0;NA;1;1;1;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;1;NA;NA;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1
"704115Ti";704243;116000;"BDM";"Ticino";0.760646934818418;8.6124192440875;-2.1296389409801;1;0.6;577.611224536664;0.00410661904481122;0.634534764141309;1;0;1;0;1;0;0;0;1;0;0;0;0;NA;0;0;1;0;0;1;0;0;0;NA;NA;0;0;1;0;NA;0;1;1;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;1;NA;NA;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;1;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;1
"716107Ti";716000;107247;"BDM";"Ticino";0.791408832910574;14.8664524289733;-2.17547004922318;1;0.2749998;77.675382467105;0.00399754422184817;0.626412562512813;1;0;1;1;1;0;0;1;1;0;0;0;0;NA;0;0;0;0;1;0;0;0;0;NA;NA;0;0;1;0;NA;0;1;1;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0;0;0;1;NA;NA;NA;0;NA;NA;0;NA;NA;0;NA;NA;0;0;0;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0
