"ReachID","X","Y","MonitoringProgram","Watershed","tempmaxC","currentms","orgmicropollTU","saprowqclass","Temp_average","shade","C_P","C_N","Lit_Inp","Chironomidae","Simuliidae","Limoniidae","Baetisrhodani","Baetisalpinus","Empididae","Ceratopogonidae","Elmidae","Nemouramortoni","Baetismuticus","Drususdiscolor","Protonemuralateralis","Athericidae","Gammaridae","Rhyacophilatristis","Planariidae","Leuctrabraueri","Nemouraminima","Hydraenidae","Ecdyonurushelveticus","Sericostoma","Habroleptoidesconfusa","Scirtidae","Brachypterarisi","Sphaeriidae","Blephariceridae","Odontocerumalbicorne","Leuctranigra","Tipulidae","Drususannulatus","Dixidae","Drususbiguttatus","Metanoeaflavipennis","Ecdyonurusvenosus","Habrophlebialauta","Stratiomyidae","Potamophylaxcingulatus","Protonemuraintricata","Centroptilumluteolum","Hydropsychesiltalai","Epeorusassimilis","Baetislutheri","Rhithrogenapicteti","Dugesiidae","Paraleptophlebiasubmarginata","Dytiscidae","Lymnaeidae","Habroleptoidesauberti","Isoperlagrammatica","Capnioneuranemuroides","Melampophylaxmucoreus","Ecclisopteryxmadida","Nemouraflexuosa","Chaetopteryxvillosa","Ephemeradanica","Erpobdellidae","Allogamusauricollis","Serratellaignita","Hydroptila","Glossiphoniidae","Ecdyonurustorrentis","Rhithrogenasemicolorata","Gyrinidae","Caenismacrura","Torleyamajor","Psychomyiapusilla","Hydropsycheincognita","Protonemurameyeri","Baetisvardarensis","Caenisluctuosa","Hydropsycheangustipennis","Gomphidae","Besdolusimhoffi","Cheumatopsychelepida","Micrasemasetiferum","Nemouraavicularis","Ithytrichia","Leuctramajor","Philopotamusludificatus","Metanoearhaetica","Rhithrogenaputhzi","Epeorusalpicola","Protonemuranimborum","Chloroperlasusemicheli","Leuctrahippopus","Hydropsychetenuis","Amphinemurasulcicollis","Cryptothrixnebulicola","Isoperlarivulorum","Rhyacophilapraemorsa","Rhyacophilapubescens","Cordulegastridae","Electrogenaujhelyii","Siphonoperlatorrentium","Sialidae","Nemouramarginata","Rhithrogenaloyolaea","Protonemurabrevistyla","Rhyacophilaintermedia","Rhithrogenaalpestris","Ecdyonuruspicteti","Drususmelanchaetes","Rhithrogenadegrangei","Leuctraschmidi","Dictyogenusalpinus","Drususmuelleri","Rhyacophilaglareosa","Drususnigrescens","Hydropsycheinstabilis","Melampophylaxmelampus","Tinodesunicolor","Potamopyrgusantipodarum","Rhyacophilahirticornis","Thaumaleidae","Rhithrogenagrischuna","Rhyacophilarectispina","Drususalpinus","Isoperlacarbonaria","Catagapetusnigrans","Leuctraarmata"
"135VDRh",578485,132900,"Other programs","Rhone",10.5858726364955,0.629238931623829,-1.85329510819048,1,5.64507981586751,0.1601286,0.00388158749312313,0.610450514315045,95.6714486972838,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139VDRh",574820,133700,"Other programs","Rhone",11.949753444791,1.02870235500836,-1.77215647000153,1,6.41659091564647,0.4910826,0.00481940484462441,0.726174252917343,178.79343982677,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137VDRh",577500,133625,"Other programs","Rhone",11.1658662373139,0.573557596852408,-1.71179398239293,1,5.97409848237004,0.1890678,0.00412405944492639,0.636401342184667,10.6959020056317,1,0,1,1,1,0,1,NA,1,0,0,0,0,NA,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632VDRh",569484,132591,"Other programs","Rhone",13.5877367770028,1.47104423724921,-1.85890702767121,1,7.34301790850788,0.154839,0.00507544138655223,0.751794056689082,162.949365862357,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142VDRh",566000,129800,"Other programs","Rhone",14.3241706734315,1.18376141445713,-1.7675187890738,1,7.75057566938778,0.6,0.00544811309889237,0.809257966461007,564.37231604255,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638VDRh",567881,122428,"Other programs","Rhone",12.6600420668437,0.913854122352461,-1.80615737559862,1,6.82489476072517,0.310476,0.00441160673583869,0.677059236663822,205.061700054032,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154VDRh",568500,123675,"Other programs","Rhone",12.4454678047746,1.14020980293921,-1.82438072276349,1,6.70904658622898,0.6,0.00440135127024431,0.676447837557757,489.621704896819,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529VDRh",564160,123522,"Other programs","Rhone",14.0481266061484,0.626660255165575,-1.25364911430061,1,7.62512517755789,0.253035,0.00536567628227013,0.743179723098049,179.426115773091,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141VDRh",569695,133100,"Other programs","Rhone",13.5455589982004,1.23647949041168,-1.87035321721149,1,7.46177791614274,0.2923074,0.00503348480165967,0.74790291354879,65.207337129718,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143VDRh",561110,130515,"Other programs","Rhone",14.8726562033762,0.637651236993693,-1.67187922230466,1,8.19580660236741,0.5103894,0.00535808706465191,0.796912569971206,288.629518415236,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144VDRh",573900,128500,"Other programs","Rhone",10.2886477333495,0.605690203624656,-2.82977878151912,1,5.51921990048354,0.4615386,0.0042286710377433,0.647597513198134,154.64523044704,1,0,1,1,1,0,1,NA,1,1,1,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530VDRh",571018,123845,"Other programs","Rhone",11.2493260435007,0.999906802019944,-2.59186978593339,1,6.17213228849205,0.6,0.00397216459178213,0.618668850339406,428.390789818308,1,0,1,1,1,0,1,NA,1,1,1,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145VDRh",571907,126733,"Other programs","Rhone",11.5072772032042,0.741514495080696,-3.05555582383955,1,6.21937632814818,0.6,0.0042598559686634,0.650935114798711,155.288355567779,1,0,1,1,1,0,1,NA,1,1,1,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606VDRh",571796,126586,"Other programs","Rhone",11.5448950319712,0.745794331651733,-3.05555582383955,1,6.24026538413605,0.5733336,0.00427009134560776,0.65203056729657,238.34990083,1,0,1,1,1,0,1,NA,1,1,1,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,1,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148VDRh",568740,126160,"Other programs","Rhone",12.590465028983,0.655782229042478,-0.918148971290242,1,6.70922869215838,0.5980644,0.00500931888693026,0.726228387998418,402.029386088323,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155VDRh",565900,121600,"Other programs","Rhone",13.5371658631132,0.755734935184558,-1.57448105134673,1,7.44314977542676,0.5769228,0.00513493554550374,0.732147286579611,356.799905545307,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264VDRh",571000,124015,"Other programs","Rhone",11.5911181561604,0.954468200776153,-1.5519556101385,1,6.30428639282653,0.5438712,0.00499565834810676,0.762086900554938,144.87371295948,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146VDRh",569270,126015,"Other programs","Rhone",12.538722930023,0.801061252232299,-1.59486771453721,1,6.78743313574197,0.5134614,0.0042843015787526,0.653551433159968,276.854105795411,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAS 043VSRh",642952,134536,"Other programs","Rhone",6.2657789961149,2.07858500436239,-3.79589630369252,1,3.69216188678791,0.2503182,0.00352656930566959,0.57245430153796,12.1355262253076,1,0,1,0,1,0,1,NA,1,1,1,1,1,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VIE 031VSRh",561860,122123,"Other programs","Rhone",13.9098970011296,1.30741180119649,-1.64049356807644,1,7.53764966451972,0.3634614,0.00575354725469975,0.858194039272416,154.390962480014,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIE 025VSRh",598115,123400,"Other programs","Rhone",10.3914918733843,1.03953022759676,-1.42813415919512,1,6.62603213205998,0.4719744,0.0044222620465667,0.663762725714139,286.515611154466,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREC 035VSRh",601156,123216,"Other programs","Rhone",11.9367866002503,0.307929645519212,-0.879181650029577,1,6.37656146709617,0.2496774,0.00513113932933945,0.707363488436324,252.867184846457,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,0,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOR 037VSRh",597630,118580,"Other programs","Rhone",9.90042698410713,1.24797221327141,-1.95624016970213,1,6.11610530228865,0.2225808,0.00421698173811917,0.651493339263983,97.6751747703206,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS 017VSRh",611404,128727,"Other programs","Rhone",10.3864148192595,0.352312303821051,-1.56442609475971,1,5.94706618743369,0.6,0.00410775816762331,0.632728623267493,518.284220324104,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BUT 010VSRh",612032,127496,"Other programs","Rhone",14.8645065860138,0.268186517369738,-1.84584467130947,1,8.29470301562769,0.382857,0.0120325587325929,1.2291734643266,241.698990858737,1,1,1,1,1,0,1,NA,1,1,1,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DAL 001VSRh",614154,129459,"Other programs","Rhone",10.12481680058,0.90741332974703,-1.94716802402312,1,6.05196219495141,0.4019046,0.00473589207274761,0.720430446439369,219.342639475026,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOR 018VSRh",596780,120040,"Other programs","Rhone",9.98570002206303,1.03265195413432,-1.93241538014127,1,6.16188892074936,0.2543688,0.00422041872759626,0.651789681183464,183.774047128739,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DRA 043VSRh",570640,104420,"Other programs","Rhone",11.7158841445329,1.4399212528855,-1.94254681925364,1,6.48771073537881,0.1108278,0.00444297575884068,0.674919431998326,99.0216597520958,1,0,1,1,1,0,1,NA,1,1,0,1,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RUS 025VSRh",612112,128910,"Other programs","Rhone",10.3859093929989,0.146262536191304,-1.29196738173754,1,5.76156840538816,0.4190478,0.00376255712330777,0.59409437067303,266.372446903517,1,0,1,1,1,0,1,NA,1,1,0,0,0,NA,1,0,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH130VDRh",520715,147440,"NAWA TREND","RhoneLeman",18.2193675519615,0.620129973187655,-0.96996868369161,1,10.362791357216,0.5598726,0.0267197856937042,2.5226593696822,322.941369172751,1,0,1,1,1,0,1,1,NA,1,NA,NA,0,1,0,0,NA,NA,1,NA,1,1,1,1,0,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,0,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
